"current","sample","length","width","height_est","height_obs","category","poly_type","Two_dim","Film","Line"
"Center North Atlantic Gyre",25,1.294,1.239,1.351,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.525,1.466,1.586,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.591,1.204,0.911,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.792,1.136,0.72,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.029,1.136,0.636,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.233,1.023,0.849,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.435,0.643,0.288,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.557,1.023,0.672,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.25,1.239,1.261,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.591,0.959,0.578,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.383,1.114,0.521,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.217,0.795,0.519,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.335,0.949,0.675,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.29,1.023,0.457,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.557,1.25,1.004,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.591,1.25,0.982,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.947,1.286,0.849,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.195,1.023,0.876,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,1.125,1.105,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.286,1.239,1.335,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.306,1.205,1.112,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.591,1.421,1.269,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.792,1.023,0.584,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.81,1.094,0.661,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.595,1.205,0.91,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.393,1.364,1.336,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.667,1.172,0.824,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.25,1.195,1.308,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.81,0.909,0.457,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.639,1.125,0.772,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.557,1.476,1.399,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.595,1.13,0.801,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.591,0.795,0.397,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.335,1.323,0.75,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.25,1.086,1.439,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.466,1.364,1.269,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.238,1.145,1.339,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.128,1.023,0.928,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.136,0.944,1.367,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.957,0.964,0.475,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.702,1.364,1.093,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.489,1.13,0.858,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.29,1.045,0.477,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.97,1.023,0.531,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.026,1.023,0.517,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.22,1.195,1.246,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.718,0.909,0.481,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.489,1.364,1.249,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.607,1.493,1.73,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.493,1.233,1.018,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.744,1.194,0.817,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2,1.234,0.761,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.595,1.125,0.793,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.85,1.446,1.13,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.651,1.042,0.658,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.475,1.335,1.63,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.748,1.023,0.599,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.667,1.25,0.937,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.195,1.045,0.914,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.702,0.682,0.273,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,0.682,0.321,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.557,1.136,0.829,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.204,1.179,1.23,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.384,1.023,0.756,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.435,1.017,0.721,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.864,1.006,0.543,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.064,1.205,0.704,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,0.851,0.5,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.639,0.909,0.504,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.54,1.22,0.966,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.398,1.286,1.183,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.136,0.835,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.34,1.457,0.907,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.208,1.023,0.866,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.639,1.171,0.837,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.482,1.345,1.221,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.325,1.023,0.79,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.241,1.473,0.968,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.583,1.136,0.815,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.502,1.259,0.634,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.455,0.933,0.598,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.387,1.136,0.93,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.437,1.136,0.898,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,4.131,0.862,0.18,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.891,1.25,0.826,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.477,0.992,0.666,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.627,1.25,0.96,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.033,1.136,0.635,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.881,1.169,0.727,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.482,1.125,0.854,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.387,1.017,0.746,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.17,0.909,0.706,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.874,1.25,0.834,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.734,1.017,0.596,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.368,1.023,0.765,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.048,1.319,0.849,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.195,1.262,0.726,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.524,1.013,0.673,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.529,1.205,0.95,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.734,1.136,0.744,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.123,1.204,0.683,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.678,1.366,1.112,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.118,0.808,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.627,1.023,0.643,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.27,1.125,0.997,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.25,1.011,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.579,1.136,0.817,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.437,1.136,0.898,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.678,1.136,0.769,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.482,1.25,1.054,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.095,1.463,1.022,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.524,1.364,1.221,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.516,1.136,0.851,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.529,1.364,1.217,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.014,1.446,1.038,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.072,0.884,0.729,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.689,1.023,0.62,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.286,1.07,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.25,1.011,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.615,1.198,0.889,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.524,1.023,0.687,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.85,1.223,0.809,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.136,0.835,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.797,1.25,0.87,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.023,1.271,0.799,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.615,1.118,0.774,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.891,1.527,1.233,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.17,0.909,0.706,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.286,1.07,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.797,1.477,1.214,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.458,1.391,0.787,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.437,1.286,1.151,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.704,1.25,0.917,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.639,1.045,0.666,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.023,1.205,0.718,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.482,1.25,1.054,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.382,0.795,0.457,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.639,1.13,0.779,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.546,1.249,1.009,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.446,1.023,0.724,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.731,1.115,0.718,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.524,1.214,0.967,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,3.456,1.268,0.465,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.797,1.114,0.691,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.607,1.22,0.926,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.296,0.959,0.71,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.789,1.134,0.719,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.466,1.214,1.005,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.319,1.268,0.693,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.335,1.134,0.963,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.718,1.145,0.763,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.557,0.94,0.568,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.627,1.127,0.781,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.944,1.26,0.539,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.239,0.916,0.677,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.435,1.258,1.103,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.217,0.797,0.522,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.195,0.916,0.702,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.239,0.972,0.763,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.28,0.916,0.656,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.064,1.159,0.651,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.08,0.916,0.777,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.34,0.573,0.245,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.168,0.797,0.544,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.08,0.916,0.777,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.08,0.916,0.777,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.769,1.417,0.725,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.223,1.31,0.772,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.139,1.326,0.822,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.895,0.797,0.335,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.239,1.031,0.858,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.416,1.031,0.751,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.195,0.916,0.702,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.379,1.031,0.771,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.595,1.26,0.995,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.651,0.81,0.397,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.335,1.031,0.455,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,0.802,0.562,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.667,0.917,0.504,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.391,1.186,0.588,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.466,1.025,0.717,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.398,1.145,0.938,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,1.099,0.834,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.97,0.81,0.333,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.319,1.095,0.517,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.13,1.252,0.736,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.179,0.787,0.525,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.97,1.332,0.901,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.25,1.231,0.673,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.457,1.031,0.73,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.056,0.916,0.795,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.168,0.916,0.718,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.878,1.208,0.777,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.195,0.916,0.702,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.957,0.967,0.478,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.08,0.648,0.389,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.691,1.214,0.872,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.233,0.802,0.522,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.888,1.031,0.563,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.086,0.899,0.744,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,0.891,0.693,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.493,1.26,1.063,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.748,1.332,1.015,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.667,1.475,1.305,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.457,1.123,0.866,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.064,1.489,1.074,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,0.797,0.555,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.466,1.25,1.066,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.306,0.687,0.361,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.255,1.303,0.753,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.34,0.802,0.48,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.97,1.462,1.085,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.95,1.353,0.939,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.416,1.031,0.751,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.557,1.195,0.917,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.34,1.031,0.793,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.667,1.26,0.952,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.179,1.028,0.896,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.056,0.877,0.728,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.319,1.374,0.814,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.34,1.127,0.948,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.435,1.053,0.773,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,1.145,0.905,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.627,1.064,0.696,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,1.127,0.877,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.384,0.973,0.684,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,0.871,0.663,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,0.687,0.326,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.435,1.145,0.914,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.466,0.891,0.542,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.54,1.26,1.031,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.792,1.191,0.792,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.536,1.374,1.229,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.379,1.031,0.771,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.536,1.145,0.854,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.398,1.053,0.793,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.306,0.998,0.763,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.789,1.068,0.638,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,1.024,0.916,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.08,0.877,0.712,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.024,0.513,0.257,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.435,0.973,0.66,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.179,0.916,0.712,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.878,1.332,0.945,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.08,0.81,0.608,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.239,1.014,0.83,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.056,0.768,0.559,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.335,1.031,0.796,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.398,1.127,0.909,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.828,1.058,0.396,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.536,1.123,0.821,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,1.017,0.903,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.651,1,0.606,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2,0.972,0.472,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.233,0.916,0.68,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.384,0.916,0.606,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.864,1.295,0.9,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,1.214,1.018,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.128,0.916,0.744,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.281,1.031,0.466,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.379,1.031,0.771,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.639,1.213,0.898,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.639,1.031,0.649,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.536,0.916,0.546,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2,0.899,0.404,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.179,0.871,0.643,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.173,0.916,0.386,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.415,1.457,0.879,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.179,0.916,0.712,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,0.916,0.733,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.145,0.916,0.733,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.295,0.869,0.583,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.335,1.145,0.982,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.134,0.802,0.567,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.651,1.134,0.779,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.789,1.214,0.824,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.416,1.295,1.184,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.335,0.891,0.595,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.448,0.957,0.632,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.667,1.145,0.786,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.306,1.014,0.787,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.493,1.031,0.712,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.239,1.031,0.858,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.702,1.025,0.617,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.528,1.145,0.858,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.335,1.031,0.796,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.384,1.214,1.065,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.816,1.146,0.466,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.627,1.26,0.976,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.702,1.159,0.789,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,2.151,1.229,0.702,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.195,0.972,0.791,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.128,0.916,0.744,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.744,1.231,0.869,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.306,0.916,0.642,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.528,1.031,0.696,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.233,0.916,0.68,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.398,1.134,0.92,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.619,0.922,0.525,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.335,0.729,0.398,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.557,0.972,0.607,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.489,1.26,1.066,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",25,1.28,0.916,0.656,NA,"Fragment",NA,0,0,0
